353.67,0.01,0.01,353.67,0.01,0.01,353.67,0.01,0.01
354.27,0.01,0.01,354.27,0.01,0.01,354.27,0.01,0.01
354.87,0.01,0.01,354.87,0.01,0.01,354.87,0.01,0.01
355.47,0.01,0.01,355.47,0.01,0.01,355.47,0.01,0.01
356.06,0.01,0.01,356.06,0.01,0.01,356.06,0.01,0.01
356.66,0.01,0.01,356.66,0.01,0.01,356.66,0.01,0.01
357.26,0.01,0.01,357.26,0.01,0.01,357.26,0.01,0.01
357.86,0.01,0.01,357.86,0.01,0.01,357.86,0.01,0.01
358.45,0.01,0.01,358.45,0.01,0.01,358.45,0.01,0.01
359.05,0.01,0.01,359.05,0.01,0.01,359.05,0.01,0.01
359.65,0.01,0.01,359.65,0.01,0.01,359.65,0.01,0.01
360.24,0.01,0.01,360.24,0.01,0.01,360.24,0.01,0.01
360.84,0.01,0.01,360.84,0.01,0.01,360.84,0.01,0.01
361.44,0.01,0.01,361.44,0.01,0.01,361.44,0.01,0.01
362.03,0,0,362.03,0.01,0.01,362.03,0.01,0.01
362.63,0.01,0.01,362.63,0.01,0.01,362.63,0.01,0.01
363.23,0,0,363.23,0.01,0.01,363.23,0.01,0.01
363.83,0.01,0.01,363.83,0.01,0.01,363.83,0.01,0.01
364.42,0,0,364.42,0.01,0.01,364.42,0.01,0.01
365.02,0,0,365.02,0.01,0.01,365.02,0.01,0.01
365.62,0.01,0.01,365.62,0.01,0.01,365.62,0.01,0.01
366.21,0,0,366.21,0.01,0.01,366.21,0.01,0.01
366.81,0,0,366.81,0.01,0.01,366.81,0.01,0.01
367.41,0,0,367.41,0.01,0.01,367.41,0.01,0.01
368,0,0,368,0.01,0.01,368,0.01,0.01
368.6,0,0,368.6,0.01,0.01,368.6,0.01,0.01
369.2,0,0,369.2,0.01,0.01,369.2,0.01,0.01
369.79,0,0,369.79,0.01,0.01,369.79,0.01,0.01
370.39,0,0,370.39,0.01,0.01,370.39,0.01,0.01
370.99,0,0,370.99,0.01,0.01,370.99,0.01,0.01
